    1430    299.58184     -6912.46            0   -6845.5837    580.29769 
    1440    297.09799   -6911.9132            0   -6845.5914    601.64993 
    1450    295.09291   -6911.4585            0   -6845.5842    627.82836 
    1460    294.82586   -6911.3958            0   -6845.5812    642.66591 
    1470    295.62596   -6911.5944            0   -6845.6012    637.78849 
    1480    296.13136   -6911.7134            0   -6845.6073    622.60383 
    1490    295.95075   -6911.6667            0    -6845.601    605.66155 
    1500    296.15487   -6911.7085            0   -6845.5972    586.43876 
    1510     298.3375   -6912.1836            0   -6845.5851    562.71037 
    1520    302.36432   -6913.0853            0   -6845.5878    532.96653 
    1530    305.74659   -6913.8352            0   -6845.5827    516.92776 
    1540    305.65144   -6913.8205            0   -6845.5892    530.94303 
    1550    301.57695   -6912.9225            0   -6845.6008     584.5581 
    1560    296.46775   -6911.7579            0   -6845.5767    653.97594 
    1570    293.85257    -6911.171            0   -6845.5736     689.3449 
    1580    294.02965   -6911.1898            0   -6845.5529    679.17862 
    1590    294.51228    -6911.303            0   -6845.5584    628.57943 
    1600    293.32298   -6911.0326            0   -6845.5535    556.47713 
    1610    290.68428    -6910.451            0   -6845.5609    482.48598 
    1620    298.05309   -6909.8525            0   -6843.3174    498.96619 
    1630    296.20979   -6909.4522            0   -6843.3286    508.67315 
    1640     296.7614   -6909.5642            0   -6843.3175    548.72683 
    1650    298.55585    -6909.955            0   -6843.3077    596.08317 
    1660    298.81547   -6910.0218            0   -6843.3166     641.7339 
    1670    296.38188   -6909.4528            0   -6843.2908     692.0166 
    1680    293.15283   -6908.7203            0   -6843.2791    740.96525 
    1690    292.34136   -6908.5411            0   -6843.2811    768.03652 
    1700    295.34029   -6909.2265            0   -6843.2971     756.4634 
    1710    300.59207   -6910.4155            0   -6843.3137    714.97677 
    1720    305.50412   -6911.4996            0   -6843.3012    663.74749 
    1730    308.80652   -6912.2568            0   -6843.3212    617.24973 
    1740    301.44353   -6912.8611            0   -6845.5692    513.87009 
    1750    305.93697   -6913.8691            0   -6845.5741    450.56974 
    1760    300.91486   -6914.9893            0   -6847.8154    307.32784 
    1770    304.28938   -6915.7406            0   -6847.8134    222.66514 
    1780    303.96057   -6915.6821            0   -6847.8283    162.15327 
    1790    300.12698   -6914.8237            0   -6847.8257    150.30139 
    1800    295.43357   -6913.7857            0   -6847.8354    175.64386 
    1810    291.58498    -6912.923            0   -6847.8318    228.69566 
    1820    297.77525   -6912.0361            0    -6845.563    373.25506 
    1830    291.72844    -6910.671            0   -6845.5478    494.29283 
    1840    295.66037   -6909.2662            0   -6843.2652    674.47232 
    1850    291.82856   -6908.4151            0   -6843.2695    753.36448 
    1860      292.418   -6908.5429            0   -6843.2657    760.04282 
    1870    295.93411   -6909.3383            0   -6843.2762    701.54576 
    1880    299.47856   -6910.1244            0   -6843.2711     614.9145 
    1890    301.57215    -6910.574            0   -6843.2534    540.21876 
    1900    303.08549   -6910.9072            0   -6843.2488    506.96163 
    1910    305.91862   -6911.5226            0   -6843.2317    521.51461 
    1920    309.99948   -6912.4447            0   -6843.2428    577.30814 
    1930    302.69701   -6913.1256            0   -6845.5539    589.24188 
    1940    302.78141   -6913.1585            0   -6845.5679    657.34285 
    1950     299.5254   -6912.4372            0   -6845.5734    700.75329 
    1960    296.10875   -6911.6873            0   -6845.5863    685.68711 
    1970    295.98412   -6911.6569            0   -6845.5837    605.00054 
    1980    299.00753    -6912.335            0   -6845.5868     492.8224 
    1990    302.14444   -6913.0104            0    -6845.562    408.75976 
    2000    302.83115   -6913.1442            0   -6845.5425    382.43195 
    2000    302.83115   -6913.1442            0   -6845.5425    382.43195 
    2010    300.47865   -6912.6249            0   -6845.5483    411.47858 
    2020    296.48097   -6911.7559            0   -6845.5717    477.77859 
    2030    293.54133   -6911.1116            0   -6845.5837    552.51307 
    2040    293.54055   -6911.0981            0   -6845.5704    608.69732 
    2050    295.98328   -6911.6492            0   -6845.5762    628.15382 
    2060    299.15814   -6912.3481            0   -6845.5663    604.67469 
    2070    301.81413   -6912.9679            0   -6845.5932    542.74159 
    2080    303.26092   -6913.2793            0   -6845.5817    467.72494 
    2090    303.28452   -6913.2982            0   -6845.5954    405.21138 
    2100    301.99185   -6912.9941            0   -6845.5797    372.36948 
    2110    299.08558   -6912.3523            0   -6845.5868    369.65549 
    2120    294.59512   -6911.3323            0   -6845.5692    398.89939 
    2130    290.25911   -6910.3719            0   -6845.5767    439.48396 
    2140    288.39429   -6909.9723            0   -6845.5934    478.45686 
    2150    289.53432   -6910.2229            0   -6845.5895    522.71293 
    2160    292.31321   -6910.8365            0   -6845.5828    582.07615 
    2170    295.28658   -6911.4859            0   -6845.5684    641.14563 
    2180    297.69113   -6912.0224            0   -6845.5682    676.34554 
    2190    299.10266   -6912.3615            0   -6845.5921    665.73907 
    2200    299.40332   -6912.4381            0   -6845.6016    620.22126 
    2210    299.19716    -6912.396            0   -6845.6056    549.50004 
    2220    299.65694   -6912.4846            0   -6845.5915    466.49246 
    2230    301.23925   -6912.8386            0   -6845.5923    381.74358 
    2240     302.4944   -6913.1364            0   -6845.6098    323.26004 
    2250      301.839   -6912.9983            0   -6845.6181    311.93396 
    2260     300.0845    -6912.623            0   -6845.6344    333.30987 
    2270    298.95392   -6912.3461            0   -6845.6099    360.32727 
    2280    298.34693   -6912.1841            0   -6845.5835    383.09493 
    2290    296.94665   -6911.8602            0   -6845.5721    410.61587 
    2300    294.27091   -6911.2526            0   -6845.5619    453.16402 
    2310    291.59596   -6910.6755            0   -6845.5819     493.7954 
    2320    291.21491   -6910.5948            0   -6845.5863    515.74505 
    2330    294.02341   -6911.2032            0   -6845.5677    507.15394 
    2340    298.04055   -6912.0925            0   -6845.5602    482.06578 
    2350    300.07793   -6912.5662            0   -6845.5791    475.34716 
    2360    298.93245   -6912.3155            0   -6845.5841    493.42821 
    2370    296.58345    -6911.802            0    -6845.595    513.71566 
    2380    295.80498   -6911.6281            0   -6845.5949    510.84489 
    2390    297.17567   -6911.9296            0   -6845.5904    486.54296 
    2400     299.4304   -6912.4469            0   -6845.6044    455.94427 
    2410    301.51148   -6912.9039            0   -6845.5968    426.24868 
    2420    302.95889   -6913.2268            0   -6845.5966    389.53773 
    2430    303.30887   -6913.3094            0    -6845.601    353.83082 
    2440    301.99866   -6913.0342            0   -6845.6184    335.34567 
    2450    299.24255   -6912.4039            0   -6845.6033    339.36335 
    2460    296.41806   -6911.7557            0   -6845.5856    358.61797 
    2470    294.64493    -6911.361            0   -6845.5868    381.09396 
    2480    293.85999   -6911.1675            0   -6845.5685      415.565 
    2490    293.58838   -6911.1034            0    -6845.565    471.11225 
    2500    293.26513   -6911.0266            0   -6845.5603    541.59222 
    2510    292.04449   -6910.7508            0    -6845.557    628.81295 
    2520    289.80998   -6910.2358            0   -6845.5409    705.25429 
    2530    288.11952   -6909.8589            0   -6845.5413    737.89795 
    2540     288.9153   -6910.0231            0   -6845.5279     704.5433 
    2550    292.28458    -6910.811            0   -6845.5637    612.47606 
    2560    296.56968   -6911.7811            0   -6845.5772    509.54248 
    2570    299.93042   -6912.5384            0   -6845.5842    438.65391 
    2580    301.36864   -6912.8842            0    -6845.609    422.09013 
    2590    301.48087   -6912.8912            0   -6845.5909     457.3293 
    2600    301.75714   -6912.9362            0   -6845.5743    517.98783 
    2610    302.33299   -6913.0674            0   -6845.5769    585.44595 
    2620    301.89792   -6912.9743            0   -6845.5809    657.26746 
    2630    300.09362   -6912.5615            0   -6845.5709    717.24072 
    2640    298.31881   -6912.1799            0   -6845.5855    732.63034 
    2650    298.48764   -6912.2446            0   -6845.6125    680.87681 
    2660    301.20445   -6912.8467            0   -6845.6081    574.48839 
    2670    304.41946   -6913.5352            0   -6845.5789    452.28304 
    2680    305.08131   -6913.6952            0   -6845.5913    365.09378 
